player_hp,honor_score,win_streak,action_taken,reward
22,17,5,1,15.0
23,38,5,1,15.0
98,98,4,0,-10.0
9,28,9,1,-0.8666668
60,19,4,0,10.0
7,41,7,1,-1.9333334
47,78,4,1,10.0
75,95,10,1,-6.6
92,11,5,0,-7.04
28,55,9,2,5.0
86,11,0,0,-5.12
25,88,0,2,5.0
36,52,0,0,10.0
95,97,3,0,-10.0
51,7,2,2,10.0
37,57,4,1,10.0
5,23,6,1,-5.0
7,60,5,2,-11.933333
16,0,2,1,2.8666666
75,88,1,1,-6.6
61,97,1,1,10.0
85,77,2,1,-9.8
77,99,9,1,-7.24
33,69,2,1,10.0
18,44,2,2,-6.0666666
69,8,7,1,10.0
81,0,2,0,-3.52
99,72,5,1,-15.0
36,23,8,0,10.0
37,59,7,0,10.0
14,81,5,0,-3.2
39,47,9,0,10.0
8,38,4,1,-1.4000001
52,17,4,0,10.0
69,91,7,0,10.0
65,51,6,2,10.0
79,1,10,2,2.12
51,100,4,0,10.0
0,35,10,1,-5.0
29,47,9,1,15.0
96,87,5,1,-15.0
0,34,4,2,-15.0
38,69,10,1,10.0
15,80,8,1,2.3333333
16,93,10,2,-7.133333
81,71,5,2,1.48
21,41,2,2,5.0
85,73,2,2,0.19999981
98,79,9,1,-15.0
30,37,9,1,10.0
39,25,3,0,10.0
26,30,4,1,15.0
35,51,8,0,10.0
3,59,9,2,-15.0
68,7,10,0,10.0
24,60,1,0,10.0
94,34,1,0,-7.68
77,33,0,2,2.76
29,9,7,1,15.0
46,39,0,0,10.0
11,51,5,1,0.19999981
26,11,1,2,5.0
44,26,8,1,10.0
87,18,3,0,-5.44
62,56,9,1,10.0
54,89,10,2,10.0
29,53,4,2,5.0
81,14,1,1,-8.52
13,94,4,0,-3.7333333
55,36,6,0,10.0
18,60,4,1,3.9333334
85,17,0,0,-4.8
25,92,8,2,5.0
70,43,1,2,10.0
91,90,3,2,-1.7199998
37,83,5,0,10.0
68,20,0,0,10.0
35,28,8,0,10.0
17,14,8,0,-1.6
56,85,7,0,10.0
77,86,8,2,2.76
22,67,3,2,5.0
13,87,8,0,-3.7333333
95,63,3,0,-10.0
68,13,4,1,10.0
21,36,5,2,5.0
27,53,10,2,5.0
42,58,6,1,10.0
75,58,10,1,-6.6
17,84,2,1,3.4
99,54,1,2,-5.0
94,42,4,2,-2.6799998
76,51,9,2,3.08
83,38,2,0,-4.16
35,76,10,2,10.0
6,18,2,2,-12.466667
22,55,6,0,10.0
33,89,5,0,10.0
95,35,10,1,-15.0
20,51,2,0,10.0
69,43,6,2,10.0
79,45,9,2,2.12
98,96,10,1,-15.0
46,39,9,0,10.0
52,79,5,2,10.0
83,52,0,2,0.84000015
40,56,4,2,10.0
74,18,3,2,3.72
31,100,2,0,10.0
13,77,2,1,1.2666667
87,43,7,0,-5.44
94,93,2,1,-12.68
16,94,10,1,2.8666666
24,19,1,0,10.0
63,43,4,2,10.0
72,42,9,2,4.36
85,6,2,1,-9.8
47,41,9,1,10.0
34,61,2,0,10.0
36,100,7,1,10.0
54,1,8,2,10.0
16,85,1,1,2.8666666
27,76,0,0,10.0
0,45,7,2,-15.0
52,37,9,1,10.0
72,94,9,1,-5.64
54,0,5,2,10.0
60,46,8,0,10.0
12,12,0,0,-4.266667
46,59,4,1,10.0
63,80,4,2,10.0
31,63,2,1,10.0
27,67,1,0,10.0
52,54,8,1,10.0
30,30,10,2,10.0
7,96,6,2,-11.933333
71,13,8,2,4.68
97,84,2,0,-10.0
86,85,0,2,-0.119999886
73,4,1,0,-0.96
100,53,5,1,-15.0
24,52,5,1,15.0
32,36,1,0,10.0
67,95,8,0,10.0
6,56,9,0,-7.4666667
96,2,0,1,-15.0
65,76,3,1,10.0
45,10,3,1,10.0
95,41,0,1,-15.0
4,54,4,0,-10.0
16,37,5,0,-2.1333334
75,23,8,2,3.4
51,8,10,1,10.0
11,12,7,1,0.19999981
61,85,3,0,10.0
34,17,5,1,10.0
61,9,6,2,10.0
20,11,5,0,10.0
84,93,4,2,0.52
65,46,0,2,10.0
52,82,6,1,10.0
20,82,10,1,15.0
14,9,6,1,1.8
74,0,4,1,-6.2799997
73,56,8,0,-0.96
81,70,2,0,-3.52
22,10,0,2,5.0
30,52,4,1,10.0
53,3,3,0,10.0
54,99,5,0,10.0
25,60,1,0,10.0
52,84,4,0,10.0
65,85,7,2,10.0
38,9,7,0,10.0
6,86,1,1,-2.4666667
87,4,2,2,-0.44000006
38,60,8,0,10.0
31,75,10,0,10.0
25,29,10,1,15.0
86,56,6,2,-0.119999886
77,32,8,0,-2.24
28,36,3,2,5.0
24,81,10,2,5.0
55,67,6,1,10.0
30,90,6,2,10.0
65,22,6,0,10.0
1,69,9,1,-5.0
86,6,10,1,-10.12
46,18,4,0,10.0
74,14,5,2,3.72
28,85,3,1,15.0
98,31,10,2,-5.0
48,78,8,0,10.0
72,58,3,1,-5.64
31,69,8,0,10.0
29,69,8,0,10.0
14,5,4,1,1.8
61,75,8,1,10.0
77,65,8,0,-2.24
16,88,2,1,2.8666666
21,3,2,0,10.0
29,69,3,1,15.0
80,56,7,1,-8.2
15,60,2,0,-2.6666667
51,55,1,2,10.0
7,100,5,1,-1.9333334
63,13,2,2,10.0
38,82,8,1,10.0
30,6,9,2,10.0
11,53,8,2,-9.8
32,81,9,0,10.0
57,57,5,1,10.0
11,60,4,2,-9.8
24,71,10,2,5.0
37,27,1,2,10.0
47,84,7,0,10.0
81,54,2,2,1.48
82,98,4,1,-8.84
54,73,9,0,10.0
2,52,10,0,-10.0
98,91,3,0,-10.0
68,82,2,1,10.0
34,43,10,0,10.0
50,98,2,1,10.0
26,27,8,2,5.0
36,45,1,0,10.0
84,48,2,0,-4.48
15,66,4,1,2.3333333
91,26,10,2,-1.7199998
24,80,10,1,15.0
32,78,3,0,10.0
61,38,8,0,10.0
16,85,4,2,-7.133333
42,83,9,0,10.0
29,26,4,0,10.0
40,34,6,0,10.0
3,46,3,2,-15.0
65,51,4,2,10.0
59,68,0,0,10.0
8,65,6,0,-6.4
30,40,10,2,10.0
88,49,3,0,-5.76
100,44,1,0,-10.0
99,19,6,0,-10.0
68,70,7,1,10.0
23,35,8,1,15.0
23,71,7,1,15.0
92,90,7,2,-2.04
44,69,7,1,10.0
94,23,6,1,-12.68
36,35,1,2,10.0
57,4,1,0,10.0
82,83,10,1,-8.84
22,19,8,2,5.0
34,52,0,1,10.0
62,39,0,1,10.0
5,97,6,1,-5.0
5,49,9,0,-10.0
100,73,5,1,-15.0
29,66,5,1,15.0
0,97,7,0,-10.0
62,34,10,1,10.0
7,63,10,1,-1.9333334
27,36,3,2,5.0
88,44,4,1,-10.76
32,37,4,2,10.0
52,86,5,1,10.0
37,100,0,2,10.0
51,84,3,2,10.0
77,26,2,0,-2.24
10,64,10,0,-5.3333335
1,72,10,1,-5.0
52,2,6,0,10.0
93,58,0,2,-2.3600001
93,99,1,1,-12.360001
67,97,10,2,10.0
76,29,7,0,-1.92
6,94,1,0,-7.4666667
66,93,10,2,10.0
8,15,8,0,-6.4
77,28,3,0,-2.24
62,69,2,2,10.0
10,77,3,0,-5.3333335
36,73,8,1,10.0
13,87,6,0,-3.7333333
18,99,10,1,3.9333334
7,23,10,0,-6.9333334
6,6,3,0,-7.4666667
58,48,6,2,10.0
62,62,7,0,10.0
6,100,10,1,-2.4666667
54,45,10,0,10.0
2,47,7,1,-5.0
66,24,5,1,10.0
17,42,10,0,-1.6
44,54,10,0,10.0
96,33,0,2,-5.0
100,64,9,1,-15.0
91,27,10,1,-11.719999
35,40,10,1,10.0
15,28,2,2,-7.666667
78,31,5,1,-7.56
28,68,0,1,15.0
58,33,4,1,10.0
17,58,1,1,3.4
48,60,0,2,10.0
45,51,9,1,10.0
82,62,2,1,-8.84
28,25,1,0,10.0
69,76,5,0,10.0
49,11,5,2,10.0
54,21,10,1,10.0
26,72,6,1,15.0
6,55,6,2,-12.466667
90,5,4,1,-11.4
82,35,2,0,-3.84
80,73,5,1,-8.2
40,100,2,2,10.0
10,58,4,0,-5.3333335
4,58,2,2,-15.0
65,95,5,2,10.0
55,67,3,2,10.0
11,51,8,2,-9.8
41,67,1,0,10.0
74,76,6,1,-6.2799997
9,79,4,1,-0.8666668
27,50,8,2,5.0
6,89,9,0,-7.4666667
13,96,4,0,-3.7333333
76,67,4,1,-6.92
68,25,1,2,10.0
60,72,2,2,10.0
50,40,5,2,10.0
41,74,3,0,10.0
7,4,10,1,-1.9333334
49,52,2,2,10.0
0,37,4,1,-5.0
68,95,8,0,10.0
10,92,2,2,-10.333334
47,91,6,1,10.0
9,52,8,2,-10.866667
14,87,3,2,-8.2
46,55,6,0,10.0
92,18,10,2,-2.04
24,64,6,0,10.0
5,68,10,0,-10.0
10,86,2,2,-10.333334
16,52,0,1,2.8666666
14,18,3,0,-3.2
15,65,8,0,-2.6666667
55,47,9,0,10.0
65,65,6,2,10.0
35,72,9,1,10.0
82,17,5,1,-8.84
37,79,4,1,10.0
84,38,10,2,0.52
74,72,9,0,-1.28
2,50,9,2,-15.0
97,22,0,1,-15.0
17,32,3,2,-6.6
78,59,2,1,-7.56
88,58,2,2,-0.7600002
53,97,10,2,10.0
78,25,0,1,-7.56
93,16,2,0,-7.36
16,52,9,0,-2.1333334
81,77,10,0,-3.52
94,76,9,0,-7.68
81,85,7,1,-8.52
98,42,3,0,-10.0
12,47,6,2,-9.266666
62,81,1,0,10.0
13,19,6,2,-8.733334
58,93,5,2,10.0
35,34,7,0,10.0
17,32,7,2,-6.6
4,80,7,0,-10.0
13,98,9,2,-8.733334
24,75,3,1,15.0
43,1,8,0,10.0
38,33,7,0,10.0
11,75,3,2,-9.8
60,89,1,1,10.0
61,31,0,1,10.0
52,20,1,2,10.0
52,4,4,2,10.0
27,27,10,0,10.0
34,86,4,0,10.0
64,47,9,0,10.0
2,95,1,0,-10.0
42,68,3,1,10.0
49,98,7,1,10.0
70,69,0,2,10.0
8,82,1,0,-6.4
35,39,1,2,10.0
22,5,4,0,10.0
87,13,1,0,-5.44
73,66,7,2,4.04
49,10,2,0,10.0
54,38,2,1,10.0
11,40,7,1,0.19999981
82,23,0,2,1.1600001
31,42,3,1,10.0
23,81,6,1,15.0
85,94,4,0,-4.8
66,73,2,0,10.0
26,25,7,1,15.0
60,28,4,0,10.0
18,1,5,0,-1.0666667
72,29,0,1,-5.64
50,73,2,0,10.0
63,75,9,1,10.0
76,83,3,1,-6.92
1,56,9,2,-15.0
35,58,9,2,10.0
92,18,3,2,-2.04
10,53,4,2,-10.333334
97,69,8,0,-10.0
67,22,3,1,10.0
67,82,6,1,10.0
63,94,7,1,10.0
0,32,6,2,-15.0
88,65,1,1,-10.76
25,78,0,1,15.0
10,10,4,1,-0.3333335
86,89,7,0,-5.12
1,17,0,0,-10.0
82,64,1,2,1.1600001
92,31,8,2,-2.04
39,3,5,2,10.0
3,85,0,0,-10.0
79,35,7,0,-2.88
36,92,2,2,10.0
60,99,3,1,10.0
90,56,9,0,-6.4
4,32,4,2,-15.0
14,13,8,2,-8.2
86,47,4,1,-10.12
66,36,5,1,10.0
81,4,6,0,-3.52
25,49,4,0,10.0
5,60,4,0,-10.0
43,85,1,1,10.0
57,68,1,2,10.0
80,100,5,0,-3.2
45,37,9,2,10.0
41,45,5,1,10.0
47,97,9,0,10.0
26,14,5,0,10.0
19,36,2,1,4.4666667
69,26,8,1,10.0
34,0,6,1,10.0
75,28,3,0,-1.6
47,71,8,0,10.0
66,96,3,0,10.0
67,6,2,2,10.0
51,28,0,1,10.0
67,30,3,1,10.0
3,37,2,0,-10.0
38,7,2,2,10.0
20,94,5,2,5.0
65,36,8,0,10.0
15,58,0,0,-2.6666667
6,78,8,0,-7.4666667
82,53,1,2,1.1600001
96,57,10,1,-15.0
8,95,2,0,-6.4
100,25,8,2,-5.0
16,47,7,0,-2.1333334
90,10,8,1,-11.4
96,22,7,1,-15.0
11,33,5,0,-4.8
56,32,9,2,10.0
44,80,8,1,10.0
10,96,2,1,-0.3333335
12,1,3,1,0.7333331
30,60,0,0,10.0
76,3,6,0,-1.92
25,11,1,0,10.0
62,28,0,2,10.0
30,41,7,2,10.0
21,82,9,1,15.0
5,56,10,2,-15.0
19,49,10,1,4.4666667
84,65,8,1,-9.48
9,6,3,1,-0.8666668
82,56,8,1,-8.84
34,45,2,0,10.0
25,21,7,2,5.0
70,10,9,2,10.0
36,32,4,0,10.0
7,53,1,2,-11.933333
4,19,4,2,-15.0
43,4,5,0,10.0
99,67,4,0,-10.0
91,13,6,1,-11.719999
66,2,3,2,10.0
71,81,10,1,-5.32
78,57,9,2,2.44
90,26,9,2,-1.4000001
48,3,6,0,10.0
35,66,8,2,10.0
79,63,1,0,-2.88
25,90,10,1,15.0
44,91,10,0,10.0
60,85,8,2,10.0
43,41,9,1,10.0
3,28,1,2,-15.0
75,79,6,1,-6.6
80,34,4,0,-3.2
57,18,3,0,10.0
25,93,6,0,10.0
94,78,0,0,-7.68
78,68,2,2,2.44
97,30,1,2,-5.0
28,42,1,0,10.0
8,94,4,0,-6.4
77,72,9,0,-2.24
35,76,1,1,10.0
3,20,2,2,-15.0
58,94,6,0,10.0
36,64,1,1,10.0
87,76,3,2,-0.44000006
80,33,1,2,1.8
12,60,7,1,0.7333331
19,35,5,1,4.4666667
16,79,7,2,-7.133333
50,73,5,1,10.0
90,40,10,2,-1.4000001
54,33,0,2,10.0
32,24,8,0,10.0
20,56,8,2,5.0
80,64,4,0,-3.2
21,75,9,1,15.0
24,21,10,2,5.0
66,59,6,2,10.0
90,53,2,1,-11.4
90,21,1,2,-1.4000001
11,60,10,0,-4.8
14,65,7,2,-8.2
83,44,2,2,0.84000015
85,71,1,1,-9.8
1,96,6,2,-15.0
3,68,8,1,-5.0
44,63,5,2,10.0
12,9,1,1,0.7333331
54,66,1,1,10.0
31,10,0,1,10.0
21,93,8,2,5.0
88,27,3,2,-0.7600002
90,4,3,0,-6.4
54,11,9,0,10.0
16,43,3,2,-7.133333
69,92,0,1,10.0
50,89,9,0,10.0
79,92,10,2,2.12
7,28,7,0,-6.9333334
60,77,8,1,10.0
96,35,8,1,-15.0
9,34,8,1,-0.8666668
97,7,5,0,-10.0
18,15,6,2,-6.0666666
13,42,0,0,-3.7333333
66,68,10,2,10.0
54,15,4,1,10.0
60,55,5,0,10.0
55,40,7,1,10.0
62,76,0,1,10.0
86,7,7,0,-5.12
10,53,6,0,-5.3333335
46,89,1,1,10.0
5,4,6,0,-10.0
33,8,3,2,10.0
64,65,9,2,10.0
98,70,9,2,-5.0
88,29,10,1,-10.76
63,80,5,0,10.0
92,94,8,1,-12.04
86,64,3,1,-10.12
81,91,9,2,1.48
77,29,1,2,2.76
80,46,8,0,-3.2
65,94,0,1,10.0
30,87,5,2,10.0
82,30,6,2,1.1600001
95,59,7,0,-10.0
61,74,3,1,10.0
53,79,0,2,10.0
91,8,0,2,-1.7199998
7,93,0,0,-6.9333334
41,75,2,1,10.0
40,53,8,0,10.0
58,60,5,2,10.0
39,63,6,0,10.0
21,79,6,1,15.0
23,96,1,1,15.0
37,5,10,2,10.0
1,44,5,1,-5.0
40,64,8,1,10.0
18,76,3,2,-6.0666666
1,36,7,0,-10.0
91,98,7,2,-1.7199998
95,89,2,1,-15.0
61,72,6,0,10.0
82,16,7,1,-8.84
15,98,5,0,-2.6666667
93,24,3,2,-2.3600001
21,49,7,1,15.0
13,70,10,0,-3.7333333
55,30,3,1,10.0
64,31,5,0,10.0
44,47,1,0,10.0
53,82,1,1,10.0
65,16,3,0,10.0
85,60,5,1,-9.8
45,56,2,0,10.0
32,56,2,0,10.0
78,69,5,0,-2.56
49,88,9,1,10.0
21,32,7,2,5.0
39,18,5,2,10.0
38,14,7,2,10.0
40,34,3,0,10.0
74,48,4,0,-1.28
67,95,2,0,10.0
6,35,6,2,-12.466667
84,95,10,2,0.52
70,95,6,1,10.0
3,53,5,1,-5.0
75,35,3,2,3.4
90,52,6,2,-1.4000001
58,59,2,0,10.0
80,97,5,1,-8.2
83,73,3,1,-9.16
94,43,4,1,-12.68
25,32,5,1,15.0
30,43,6,2,10.0
98,54,6,2,-5.0
72,73,6,2,4.36
68,43,4,0,10.0
51,50,9,2,10.0
71,98,6,0,-0.32
20,85,4,0,10.0
15,50,4,0,-2.6666667
50,86,2,2,10.0
15,6,8,0,-2.6666667
17,84,8,1,3.4
46,0,0,1,10.0
55,12,3,0,10.0
27,72,10,1,15.0
81,47,10,1,-8.52
77,83,2,1,-7.24
55,46,3,0,10.0
36,46,1,2,10.0
15,9,5,1,2.3333333
84,25,5,1,-9.48
64,49,6,0,10.0
59,46,5,2,10.0
60,43,7,0,10.0
10,0,3,2,-10.333334
74,62,1,2,3.72
65,16,9,2,10.0
31,16,6,0,10.0
18,38,0,0,-1.0666667
55,42,0,1,10.0
4,75,10,1,-5.0
2,40,4,2,-15.0
27,14,4,1,15.0
89,0,4,2,-1.0799999
86,57,2,2,-0.119999886
93,53,5,0,-7.36
71,95,1,2,4.68
99,74,9,0,-10.0
28,4,7,2,5.0
76,61,7,2,3.08
58,81,4,2,10.0
24,81,5,1,15.0
21,86,1,2,5.0
96,70,4,1,-15.0
100,45,7,2,-5.0
70,89,9,0,10.0
22,64,6,1,15.0
69,27,8,1,10.0
78,83,8,2,2.44
78,40,7,1,-7.56
39,22,1,1,10.0
97,31,3,2,-5.0
13,57,3,0,-3.7333333
28,38,7,0,10.0
15,81,1,1,2.3333333
92,32,9,1,-12.04
86,57,8,0,-5.12
9,88,1,0,-5.866667
46,31,3,1,10.0
3,49,2,2,-15.0
11,50,9,2,-9.8
41,91,7,0,10.0
97,76,0,2,-5.0
3,18,6,0,-10.0
83,2,6,1,-9.16
91,90,8,1,-11.719999
91,16,9,0,-6.72
5,42,7,1,-5.0
13,28,5,0,-3.7333333
34,43,5,2,10.0
46,51,5,0,10.0
57,96,4,2,10.0
64,27,0,1,10.0
18,83,1,2,-6.0666666
56,33,10,0,10.0
64,79,5,0,10.0
12,53,1,0,-4.266667
7,1,4,2,-11.933333
17,91,9,2,-6.6
34,16,0,0,10.0
86,83,0,2,-0.119999886
25,17,5,1,15.0
37,27,0,1,10.0
83,27,3,1,-9.16
65,51,1,1,10.0
25,15,8,2,5.0
56,32,0,1,10.0
99,84,2,0,-10.0
24,4,6,0,10.0
29,44,0,1,15.0
81,36,0,1,-8.52
6,81,5,0,-7.4666667
26,51,5,2,5.0
10,63,3,0,-5.3333335
100,61,9,0,-10.0
7,4,2,1,-1.9333334
10,10,9,1,-0.3333335
87,85,0,1,-10.440001
29,86,7,0,10.0
93,89,7,1,-12.360001
14,90,6,2,-8.2
55,2,3,1,10.0
34,50,1,1,10.0
38,59,6,1,10.0
23,65,7,0,10.0
7,56,4,1,-1.9333334
42,16,8,1,10.0
41,2,9,2,10.0
83,2,7,0,-4.16
40,39,3,0,10.0
46,79,9,2,10.0
25,75,8,1,15.0
51,62,0,2,10.0
87,50,8,0,-5.44
21,0,0,1,15.0
4,50,4,1,-5.0
14,3,4,1,1.8
35,80,7,2,10.0
100,82,10,2,-5.0
62,3,10,0,10.0
92,46,4,1,-12.04
78,38,7,1,-7.56
90,83,0,2,-1.4000001
48,48,9,1,10.0
54,56,2,0,10.0
71,38,6,0,-0.32
59,67,5,2,10.0
56,16,10,0,10.0
28,14,4,0,10.0
18,27,6,1,3.9333334
94,15,4,1,-12.68
72,5,6,2,4.36
9,91,9,2,-10.866667
100,31,2,0,-10.0
9,80,5,2,-10.866667
96,24,1,2,-5.0
88,38,0,2,-0.7600002
56,16,1,0,10.0
53,45,3,0,10.0
55,78,10,0,10.0
67,52,9,0,10.0
68,50,5,2,10.0
86,17,10,1,-10.12
54,19,4,0,10.0
68,86,7,2,10.0
71,4,1,1,-5.32
80,61,2,2,1.8
0,11,1,1,-5.0
11,80,9,2,-9.8
34,29,1,1,10.0
77,82,3,1,-7.24
81,95,1,2,1.48
73,15,1,0,-0.96
78,1,2,0,-2.56
32,75,0,0,10.0
82,2,4,1,-8.84
97,7,10,2,-5.0
24,36,3,0,10.0
15,52,10,0,-2.6666667
7,54,10,2,-11.933333
34,87,0,0,10.0
84,48,5,2,0.52
82,88,6,0,-3.84
45,58,3,2,10.0
10,59,2,2,-10.333334
60,88,8,2,10.0
43,77,10,1,10.0
10,45,2,2,-10.333334
10,99,4,2,-10.333334
21,62,4,0,10.0
84,78,6,0,-4.48
90,31,0,0,-6.4
81,65,10,2,1.48
61,84,2,0,10.0
47,3,2,1,10.0
93,28,9,1,-12.360001
62,48,9,2,10.0
50,92,7,0,10.0
44,22,2,2,10.0
32,2,6,2,10.0
84,53,8,0,-4.48
59,20,7,1,10.0
1,79,5,0,-10.0
12,43,4,2,-9.266666
65,19,6,2,10.0
56,98,8,1,10.0
42,56,5,1,10.0
44,68,10,1,10.0
30,89,10,2,10.0
9,70,1,0,-5.866667
22,51,7,2,5.0
85,79,3,2,0.19999981
28,16,5,0,10.0
96,65,1,2,-5.0
30,11,5,1,10.0
77,57,1,1,-7.24
73,76,0,2,4.04
17,4,10,2,-6.6
10,79,4,0,-5.3333335
46,91,3,0,10.0
2,71,10,1,-5.0
1,55,3,0,-10.0
53,91,0,1,10.0
71,45,8,1,-5.32
30,71,10,1,10.0
7,92,7,2,-11.933333
42,17,0,2,10.0
47,43,4,1,10.0
1,42,10,1,-5.0
21,79,8,0,10.0
4,89,0,0,-10.0
6,85,9,0,-7.4666667
19,78,9,1,4.4666667
91,76,2,1,-11.719999
76,21,10,2,3.08
1,59,3,2,-15.0
31,84,1,2,10.0
89,62,8,0,-6.08
2,23,0,1,-5.0
40,64,3,2,10.0
41,28,9,0,10.0
76,0,2,0,-1.92
84,0,9,1,-9.48
44,72,8,2,10.0
100,20,10,1,-15.0
86,77,2,1,-10.12
70,27,6,1,10.0
16,17,10,0,-2.1333334
91,96,1,0,-6.72
46,51,7,0,10.0
93,65,1,1,-12.360001
68,97,9,0,10.0
23,87,8,0,10.0
70,61,8,2,10.0
33,18,8,2,10.0
49,1,5,2,10.0
41,69,6,0,10.0
32,54,3,2,10.0
26,78,10,1,15.0
77,56,10,0,-2.24
58,10,1,1,10.0
18,15,2,1,3.9333334
75,84,2,1,-6.6
2,61,0,1,-5.0
70,26,2,2,10.0
98,21,3,0,-10.0
24,2,3,0,10.0
14,2,2,2,-8.2
82,20,9,1,-8.84
59,42,3,0,10.0
82,69,10,1,-8.84
22,88,3,1,15.0
10,36,2,0,-5.3333335
58,93,4,1,10.0
84,55,2,2,0.52
33,38,7,2,10.0
6,19,10,0,-7.4666667
43,64,2,2,10.0
90,34,9,2,-1.4000001
63,42,2,0,10.0
22,89,7,0,10.0
57,20,0,2,10.0
19,9,10,2,-5.5333333
26,44,3,2,5.0
59,92,2,0,10.0
7,2,0,2,-11.933333
100,42,0,0,-10.0
66,51,6,2,10.0
1,40,10,0,-10.0
21,40,3,2,5.0
69,76,4,1,10.0
35,8,1,1,10.0
23,45,2,0,10.0
11,15,0,1,0.19999981
80,46,3,2,1.8
21,27,10,1,15.0
82,27,7,2,1.1600001
72,74,10,2,4.36
75,93,10,0,-1.6
95,10,2,0,-10.0
94,28,0,2,-2.6799998
80,55,3,2,1.8
22,75,8,0,10.0
73,71,9,2,4.04
62,56,7,2,10.0
29,52,9,0,10.0
18,73,2,2,-6.0666666
25,58,3,2,5.0
89,34,10,1,-11.08
10,51,4,1,-0.3333335
19,35,6,1,4.4666667
55,76,0,0,10.0
44,57,2,1,10.0
67,90,0,2,10.0
46,1,2,2,10.0
75,27,10,2,3.4
88,97,10,1,-10.76
57,84,5,2,10.0
9,69,8,0,-5.866667
21,62,5,2,5.0
70,51,7,2,10.0
23,59,3,2,5.0
65,89,4,0,10.0
95,35,7,2,-5.0
84,81,0,2,0.52
60,61,7,2,10.0
6,42,1,2,-12.466667
71,38,5,0,-0.32
37,4,3,1,10.0
20,89,9,0,10.0
7,74,9,1,-1.9333334
88,49,3,0,-5.76
27,15,4,1,15.0
91,82,0,0,-6.72
53,51,3,2,10.0
30,68,7,0,10.0
99,70,8,0,-10.0
88,2,1,1,-10.76
40,88,5,2,10.0
36,9,4,2,10.0
37,50,7,2,10.0
50,68,7,0,10.0
75,31,7,1,-6.6
36,95,9,2,10.0
100,4,0,0,-10.0
30,42,9,2,10.0
61,82,3,1,10.0
17,11,10,1,3.4
89,30,1,2,-1.0799999
5,80,3,1,-5.0
8,21,5,1,-1.4000001
10,58,3,1,-0.3333335
94,51,4,1,-12.68
1,46,2,1,-5.0
28,85,10,2,5.0
50,48,1,1,10.0
68,55,6,0,10.0
22,89,5,0,10.0
99,30,2,0,-10.0
6,58,9,1,-2.4666667
55,69,8,2,10.0
76,75,5,1,-6.92
61,42,4,1,10.0
73,90,7,0,-0.96
99,80,1,1,-15.0
79,73,5,2,2.12
14,4,5,0,-3.2
52,3,6,0,10.0
42,14,2,2,10.0
82,1,5,1,-8.84
84,48,2,0,-4.48
34,55,7,2,10.0
78,7,4,0,-2.56
13,15,5,1,1.2666667
92,63,8,0,-7.04
68,83,8,1,10.0
48,23,10,2,10.0
17,98,4,2,-6.6
50,54,9,2,10.0
0,53,6,0,-10.0
26,80,5,1,15.0
63,68,9,1,10.0
59,77,3,1,10.0
90,77,0,2,-1.4000001
88,59,3,1,-10.76
40,30,1,1,10.0
20,19,7,0,10.0
13,76,1,2,-8.733334
19,53,8,1,4.4666667
91,8,9,1,-11.719999
84,33,5,2,0.52
86,75,4,2,-0.119999886
10,79,8,0,-5.3333335
65,64,1,1,10.0
83,15,0,2,0.84000015
23,69,8,0,10.0
88,83,9,1,-10.76
36,5,3,2,10.0
85,34,1,2,0.19999981
23,2,5,1,15.0
14,20,0,0,-3.2
11,6,10,0,-4.8
94,77,3,2,-2.6799998
63,29,10,2,10.0
30,21,3,0,10.0
52,13,9,2,10.0
93,54,10,2,-2.3600001
83,88,6,1,-9.16
71,66,2,0,-0.32
43,4,10,2,10.0
29,68,7,0,10.0
34,58,1,1,10.0
20,8,3,0,10.0
62,47,7,0,10.0
91,36,3,2,-1.7199998
16,67,4,0,-2.1333334
11,19,9,1,0.19999981
17,84,7,1,3.4
91,49,7,0,-6.72
59,23,4,1,10.0
66,70,5,0,10.0
14,48,8,1,1.8
15,7,1,2,-7.666667
21,74,2,1,15.0
94,72,10,0,-7.68
62,5,8,2,10.0
30,39,2,2,10.0
0,80,4,2,-15.0
74,53,2,1,-6.2799997
5,76,9,2,-15.0
86,16,3,0,-5.12
8,50,2,1,-1.4000001
51,1,9,2,10.0
79,29,3,2,2.12
61,31,0,1,10.0
57,49,7,2,10.0
18,99,9,0,-1.0666667
12,70,10,1,0.7333331
31,15,6,0,10.0
99,82,5,2,-5.0
8,78,6,2,-11.4
48,54,7,1,10.0
36,56,0,2,10.0
30,77,6,2,10.0
30,44,8,0,10.0
58,51,3,2,10.0
54,70,1,1,10.0
18,46,0,1,3.9333334
62,32,7,1,10.0
1,97,8,2,-15.0
44,23,10,0,10.0
95,34,2,0,-10.0
42,63,7,1,10.0
97,84,7,1,-15.0
0,87,10,1,-5.0
84,100,0,2,0.52
60,79,7,2,10.0
2,59,1,0,-10.0
90,80,1,0,-6.4
43,28,3,1,10.0
6,17,9,2,-12.466667
32,57,6,1,10.0
8,47,1,2,-11.4
29,10,4,1,15.0
17,2,3,0,-1.6
55,41,5,0,10.0
89,17,2,0,-6.08
83,15,8,2,0.84000015
30,40,0,2,10.0
71,64,7,2,4.68
62,42,5,0,10.0
86,42,3,0,-5.12
49,90,8,0,10.0
88,30,0,1,-10.76
0,27,8,2,-15.0
81,50,1,1,-8.52
18,26,5,0,-1.0666667
63,8,10,1,10.0
52,37,7,2,10.0
5,35,1,0,-10.0
16,59,4,0,-2.1333334
45,90,9,2,10.0
